,NPS
64642,0
46537,1
78058,0
70602,0
81443,0
37274,0
5662,0
15918,1
25786,0
83351,0
18348,1
36908,0
60696,0
22908,0
62130,0
61398,0
4946,0
42331,0
744,1
8206,1
77138,0
22681,0
87055,1
55076,0
41565,0
20110,0
9427,0
54427,0
45590,0
88028,0
40310,0
56234,0
15031,0
60094,0
64523,0
17242,0
14886,0
10457,0
40213,1
25571,0
84103,0
81445,1
78599,0
44447,1
88596,0
52892,0
33294,0
67419,0
27453,0
44745,0
27480,0
30683,0
25455,0
5416,0
25480,0
83512,0
85515,0
72025,1
59874,0
23225,0
75968,0
130,1
28574,1
37618,0
15899,0
88100,0
7168,0
17890,0
40237,0
84866,0
15489,0
2812,0
59925,1
11629,0
63827,0
30907,0
45324,0
37705,0
61103,0
17042,0
71729,0
57255,0
70866,0
25809,1
35484,0
63302,0
30462,0
63109,0
9405,0
69023,1
16651,0
83510,0
35070,1
47240,1
41926,0
58872,0
37889,1
47915,1
17564,0
62070,1
70455,0
1766,0
74795,0
39354,0
11459,0
60078,0
36690,0
86392,0
84845,0
78153,0
5318,0
77277,0
22854,0
7610,0
52615,0
43051,0
62247,0
31057,0
14409,0
82383,0
79393,0
42260,0
25283,0
38366,0
28765,0
43006,0
50849,1
4909,0
42373,0
36623,0
52432,0
74858,0
32728,0
15019,0
76955,0
39393,0
8170,0
70683,0
77115,0
5433,0
2047,0
79765,0
11071,0
74686,0
27985,0
63249,0
75111,0
30670,0
78735,0
5621,0
86950,0
30999,1
24808,1
84429,0
31055,0
26516,0
30918,0
53306,0
34573,0
72315,0
87289,0
1472,0
67397,0
13458,0
81267,0
39914,0
80942,0
70025,0
49794,0
50874,0
33809,0
47445,0
80801,1
20710,0
76262,0
52654,0
23688,0
41507,0
8872,0
19657,0
62362,0
16010,0
37264,0
32624,0
1632,0
29996,0
24947,0
24312,0
73474,0
35387,0
72339,0
10916,0
65809,0
19635,0
80979,0
7083,0
17365,0
15995,1
41866,0
1410,0
50199,0
41513,0
18349,0
47656,0
24515,0
64247,0
28837,1
75652,0
6036,0
83155,0
11978,1
45120,0
31240,0
24321,0
2314,1
65390,0
87965,0
7799,0
20338,0
45171,0
38613,0
44445,1
20926,0
83329,0
22260,0
54398,0
35291,0
84904,0
59145,1
31180,0
33339,0
76352,0
45274,0
31799,0
51392,0
18517,0
32492,0
22826,0
40141,0
32857,1
77688,0
54235,0
3680,0
76907,0
30728,0
54649,0
21557,1
84486,0
6862,0
39894,0
20211,0
37118,0
11185,1
30990,0
48301,0
44754,0
80915,1
47306,1
25214,0
33796,0
63122,0
8143,0
85745,0
6882,0
39731,0
26864,0
58803,0
69637,1
55550,1
82368,0
21579,0
56186,0
45985,0
9116,0
84254,0
83451,0
60232,0
41679,1
16294,0
41031,0
74284,0
10613,1
59730,0
75716,0
49517,0
13388,0
72314,0
24369,1
31829,0
14506,0
66203,0
19351,0
56899,0
67690,0
48691,0
55572,0
82392,0
54936,0
17817,0
18844,0
53344,0
38688,1
16531,0
71121,0
20803,0
45280,0
22874,1
39111,0
35099,1
57603,0
3979,0
21065,0
60949,0
41922,0
63152,0
52962,0
31586,0
43703,0
17589,0
15748,0
72329,0
68207,0
72855,0
79923,0
21332,1
71552,0
49642,0
67228,0
44091,0
74545,0
72349,0
46694,0
61293,0
1508,0
76409,0
74001,1
84694,1
75065,0
20303,0
32796,1
84942,0
54093,0
5877,0
37719,0
1049,0
60633,1
28901,0
8737,0
46559,0
34626,0
22427,0
9119,0
65805,0
62756,0
66314,0
85059,0
46851,0
44678,0
12223,0
71663,0
1968,0
31043,1
60573,0
48398,1
71550,0
40309,1
44231,0
75019,1
8022,0
47784,0
87999,0
44596,1
41983,1
87397,0
35174,0
69626,0
20764,1
87331,0
78063,0
35538,0
79833,0
44124,0
17534,0
39932,0
80012,0
20688,1
51496,0
13524,0
77888,0
65707,0
59222,0
73314,0
71271,0
46399,0
50035,0
72519,0
26105,1
60789,0
70845,0
33456,0
50512,1
68704,0
70964,0
29408,1
12291,1
32608,0
62829,0
13011,0
17337,0
59709,0
34997,0
11879,0
5701,0
10785,0
52255,0
23383,0
8543,0
68348,0
41777,0
19301,0
52827,1
9595,0
2250,0
76195,0
38692,0
54523,0
56818,0
17463,1
50988,1
3303,0
17058,0
19911,1
11044,0
37116,0
50882,0
72368,0
23258,0
2308,0
18850,0
15056,0
6864,0
68898,1
51488,0
53569,0
51272,0
42647,0
45394,0
53128,0
75808,0
76865,0
29117,0
37530,0
7146,0
22184,0
27478,0
28719,0
35950,0
76684,0
32760,0
20330,0
71639,1
17437,0
26500,0
75201,0
23442,0
37355,0
78894,0
50583,1
4959,0
20292,0
72537,0
28781,0
24551,0
26659,0
65575,0
69541,1
87897,1
4137,0
11294,0
71970,0
74151,0
58541,1
7034,0
28872,0
1395,0
41755,0
47746,0
4863,0
24936,0
41229,1
77019,0
20271,0
67158,0
42398,0
63351,0
36927,0
82606,0
50950,0
70456,0
12845,1
6608,0
82387,0
4691,0
14381,0
41761,0
46307,0
30525,0
65916,0
32292,0
11239,0
27919,0
65645,0
44966,0
73729,1
44134,0
74356,0
35658,0
38286,0
36961,0
34872,0
8388,0
1029,1
29555,0
18251,0
74077,0
65424,0
87422,0
14897,0
5441,0
58902,0
78564,0
67184,0
15630,1
27801,0
57145,0
6390,0
76172,0
39824,0
60503,0
43350,0
73373,0
67583,0
64333,0
45828,0
46745,0
63766,0
10784,0
11571,0
9190,0
72814,0
54036,0
76629,0
88231,0
27799,0
82281,0
32373,0
45050,0
29709,0
76060,0
31137,0
45026,1
57928,0
44826,0
3517,1
17528,1
32091,0
53725,0
74997,0
53640,0
77147,0
44017,0
73659,0
37261,0
53372,0
87659,0
55696,1
76888,0
51543,0
1128,0
21569,1
9430,0
71286,0
71262,0
63621,0
59284,0
77302,0
81961,0
3639,0
40395,0
38892,0
81102,0
65835,0
86929,1
61461,0
30705,0
40585,0
36587,0
77711,0
58245,0
61907,0
21546,0
228,0
71431,0
65847,0
52470,0
3037,1
71480,0
87957,1
79854,1
49614,0
32522,0
44626,1
68713,0
44914,0
194,0
12526,1
30196,0
82850,0
57749,0
26135,0
9334,0
88587,0
49706,0
60677,0
17414,1
54432,0
54657,0
28271,0
48484,0
28459,0
87242,0
80864,0
3489,1
86907,0
68424,0
67089,0
9809,0
30248,1
73490,0
75125,0
53550,0
81435,0
56002,0
85926,1
11733,0
42602,1
31822,0
37918,0
10019,0
43741,0
57727,0
34819,0
13757,0
81107,0
10196,1
56725,0
41742,0
47345,0
75699,0
44763,1
56319,1
25133,0
29101,0
18645,1
77300,0
10057,1
45304,0
42349,0
72306,0
62163,0
63880,0
12191,0
15350,0
83549,0
25545,0
38460,0
59794,0
51246,0
28391,0
35549,0
70073,0
318,0
40282,0
75282,0
18610,0
21285,0
11369,0
73121,1
38803,0
31866,0
88084,0
69279,0
11308,0
19812,0
66698,0
8246,0
57237,0
3885,0
68985,0
53115,0
19505,0
50864,0
43621,1
26374,0
34339,0
52355,0
45430,0
40072,0
45698,0
27206,0
34972,0
14006,1
27572,0
29282,0
72047,0
68295,0
2800,0
40863,1
34333,0
28062,0
35845,1
39856,0
72034,0
27558,1
69297,1
29932,1
66596,0
14023,0
46954,1
78228,0
46538,0
28055,0
7871,0
75102,0
80125,0
59847,0
25221,0
58973,0
82460,0
24066,0
41836,1
4907,0
1596,0
11630,0
61814,0
69613,1
60990,1
66800,0
9232,0
9281,0
78181,0
71563,0
46564,0
42828,1
11252,0
88469,0
75996,0
4970,1
7777,0
16961,1
36696,1
87984,0
25821,0
48335,0
42415,0
72907,0
67948,0
10782,0
52796,0
85176,0
64031,0
21168,1
1692,0
17995,0
87461,0
74500,0
52478,0
13835,0
62658,0
29291,0
52018,0
43734,0
66683,0
85746,1
50561,1
24240,0
80438,0
81313,0
53443,1
25659,1
24167,0
4814,0
63328,1
48968,0
18783,0
48964,0
8278,0
4277,0
18864,1
26688,0
26618,0
21879,0
75800,0
67552,0
78951,0
40370,0
55294,1
39391,1
7274,0
17520,0
23005,0
69498,1
66863,0
70782,0
28748,0
27490,0
24525,0
82686,0
44655,0
37461,0
68285,0
80531,0
73816,0
25705,0
38760,0
36119,0
19754,0
66714,1
56191,0
41999,1
56528,0
64478,0
72523,0
63192,0
18356,0
22645,0
60809,0
29628,1
35931,0
79480,0
74234,0
59165,0
27854,0
37374,0
27366,0
21524,0
13784,0
27578,0
26503,0
68252,1
15438,1
85994,1
36929,0
2835,0
66871,0
61795,0
30400,0
44793,0
68598,0
24310,0
25690,1
31215,0
27433,0
40225,0
75362,0
78346,0
83942,0
78093,0
39690,0
70400,0
63447,1
55668,1
79490,0
46881,0
84390,0
7842,0
71,0
54572,0
42082,0
61674,0
55239,0
51032,0
50235,1
27740,1
28160,1
2680,1
8083,0
66990,0
21355,0
80551,0
10843,0
80978,0
78786,0
27923,0
36372,0
45968,0
86477,0
71310,0
46023,0
24008,0
68034,0
65577,0
44697,0
8917,0
80092,1
75602,0
22963,1
42439,0
22837,0
86758,0
51076,0
30743,0
68499,0
380,0
18626,0
39860,0
58561,0
46520,0
22155,0
13499,0
27396,0
65461,0
49738,0
50275,0
26893,0
54708,0
14438,0
35916,1
32984,0
8517,0
42878,0
19822,1
26082,0
28822,0
25684,0
57672,0
43202,0
22809,0
34657,0
29265,1
30515,0
2725,0
73137,0
87863,0
17166,0
88303,0
60155,1
78455,0
44988,0
25003,0
75514,0
63031,1
10415,0
50256,1
48310,0
24701,1
79649,0
9953,0
12322,0
54823,0
80009,0
40792,1
20701,0
82653,1
8454,1
19650,0
14773,0
33012,0
63502,0
16369,0
59774,0
81432,0
74861,0
60950,0
28,0
78454,0
53351,0
36983,0
77116,1
56043,0
49914,0
42031,0
66922,0
41297,0
72285,0
54942,0
78837,0
82864,0
30038,0
11281,0
13632,1
87616,0
23396,0
49570,0
19913,0
75388,0
46776,0
42786,0
21991,0
30909,0
21361,0
20990,0
23932,0
63875,0
26055,0
22888,0
4918,0
34335,0
36761,0
46255,0
36390,0
85014,0
21895,0
30959,0
1743,0
70481,0
53969,1
26114,0
21635,0
70396,0
72520,0
19697,0
58722,0
83264,0
7651,0
71142,0
26873,1
6550,1
12342,0
66303,0
54245,0
74359,0
75916,0
69236,0
64616,0
38761,0
19882,1
51026,1
14255,0
15304,0
63659,0
22250,1
63199,1
22386,1
8735,0
77278,0
81705,0
62029,0
24124,1
66514,0
87905,0
52329,0
56871,0
6572,0
41839,0
35004,0
24214,0
79230,0
55440,0
83457,0
85887,0
48816,0
13479,0
76362,0
3709,0
24526,0
74195,0
72460,0
66090,0
66813,0
67258,0
7671,0
84274,0
78115,0
705,0
34315,0
63460,0
6591,0
15180,0
39538,0
34386,0
6601,0
70832,0
63306,0
49917,1
28119,1
59822,0
7250,0
8102,0
41822,0
14868,1
1502,1
3683,0
11506,1
24174,0
13199,0
67022,0
14600,0
83600,1
72150,0
510,0
61276,0
60425,0
24849,0
85569,0
5892,0
60465,0
30389,0
44163,0
80629,1
27878,1
11129,0
63175,0
37327,1
47848,1
33884,0
20681,0
27944,1
42060,0
66165,0
86951,0
23979,1
79041,0
57229,0
15683,0
6225,0
83863,1
34945,0
23489,0
19119,0
35270,0
25664,0
86178,0
29425,1
75186,1
4395,0
57854,0
23020,0
56354,0
36475,1
57238,0
15055,0
83124,0
40738,0
80096,0
43070,0
13501,0
72175,1
77182,0
2457,0
9023,0
47231,0
64607,0
47847,0
56156,0
55990,0
51001,0
47934,0
46419,0
42988,1
32276,0
70328,1
55947,0
26970,0
6385,0
32544,0
38671,0
41054,1
58395,0
40597,0
31400,0
57893,0
71547,0
29635,0
73996,1
83987,0
76548,0
41015,0
42776,1
15881,0
19307,0
20719,0
3361,0
71438,0
70620,0
72701,0
32971,0
80314,0
27202,0
9467,0
16170,0
19077,0
87233,0
40113,0
16843,0
5025,0
53805,0
68230,1
21392,0
18644,1
34292,0
18570,0
12621,0
3402,0
70092,0
9059,0
76931,0
67805,0
12975,0
59183,0
86565,1
51565,1
62099,0
6949,0
2995,0
57589,0
44377,0
31363,0
36286,0
61822,0
3616,0
67677,1
57764,0
51324,0
18816,0
52353,0
56513,0
73054,0
64665,0
21296,0
68578,0
71817,1
12029,0
87973,0
86021,0
64850,1
51242,1
35579,0
20650,0
75086,0
39020,0
29517,0
64188,0
82585,1
77908,0
11458,0
28794,0
53141,0
6382,0
19273,0
25329,0
45074,0
30939,0
33533,0
10156,0
24542,1
32736,0
51412,0
19490,0
2291,0
52592,0
34805,1
69555,1
53868,0
52360,0
66093,0
53376,0
66371,0
4095,0
47228,0
39453,0
29546,0
58101,0
66616,0
21552,0
51956,0
54147,0
80674,1
3016,0
55017,0
78780,1
57877,0
25107,0
85905,1
84868,0
54327,0
57906,1
57631,0
88360,0
66488,0
13279,0
2029,0
26888,0
34018,0
57428,1
5432,0
52887,0
51540,0
76609,0
12910,0
3716,0
27439,0
75288,0
11674,0
84727,0
61899,0
50506,0
84099,0
23315,0
63591,0
57875,0
38478,0
25510,0
66179,0
29806,0
21050,0
84115,0
35378,1
81912,0
85024,0
6235,0
1937,0
9758,0
62484,0
82697,0
37966,0
31223,0
5999,0
13733,0
57627,0
76241,0
31765,0
26976,1
17597,1
83968,0
27144,0
79807,0
12967,0
772,0
7746,0
40944,0
32948,0
28567,0
81273,0
28028,0
46456,0
76610,0
29235,0
22695,0
80655,0
3467,0
56072,0
72226,0
19536,0
86252,0
10321,0
35584,0
55201,0
20893,0
6370,0
60042,0
1020,0
982,0
49147,0
22201,0
45493,0
72148,0
9037,0
62384,0
75424,0
9730,0
63704,0
50637,1
84548,0
76702,0
20047,0
22554,0
29594,0
35405,0
25754,0
48384,1
4895,0
32886,0
34909,1
31529,0
77593,0
75552,0
7823,0
18382,0
67291,0
54650,0
56811,0
26886,0
70369,1
38340,0
47947,0
47012,1
87463,0
75007,0
25184,0
11756,0
45718,0
41870,1
55301,1
9191,0
87078,0
31911,0
69046,0
76182,0
87935,0
17892,0
17428,0
46802,0
65881,0
4888,0
45408,0
46343,0
29693,1
83493,0
57304,0
55581,1
4303,0
26312,0
70199,0
40257,0
28760,1
52619,0
74957,0
86751,0
46565,0
15928,0
38472,0
68047,1
67123,0
55086,0
50656,0
87409,0
69453,0
39494,0
9214,0
76331,0
71948,0
67154,0
11613,1
39211,0
50814,0
74923,1
9070,0
22115,0
64141,0
46037,1
30949,0
12463,0
48873,0
34210,1
78271,0
52377,0
15022,0
11339,0
65044,0
50371,0
56704,0
82851,0
2442,1
38866,0
62122,0
82610,0
61285,0
41307,0
11721,0
24690,0
80169,0
40304,0
19537,0
5606,0
71570,0
57371,0
20063,0
40821,0
39376,0
53729,0
19551,0
11643,0
62227,0
40536,0
38823,1
20483,0
66984,0
76967,0
84830,0
68102,0
52923,1
77799,0
40393,0
38929,1
80991,0
2260,0
57019,0
17014,0
3629,0
87312,0
4688,0
2927,0
50496,0
40736,0
11138,0
46623,1
46454,0
47640,0
84692,0
21906,1
33876,1
38844,0
120,0
44316,0
56787,0
63161,0
59364,1
86041,0
64889,0
22871,1
59076,0
42098,0
57974,1
84058,0
17382,0
48574,0
28620,0
54666,0
72096,0
36947,0
39562,0
88126,0
67468,0
68374,1
29366,0
22441,0
56951,1
7913,0
49908,0
38014,0
2767,0
47454,0
41971,0
24715,1
54637,0
57920,0
47725,0
43384,1
62702,0
71330,0
61134,0
47424,0
47708,0
55855,1
10097,0
57001,0
66801,0
21232,0
46140,1
20235,1
38979,0
56210,0
54467,0
76249,0
44389,1
58649,0
12338,1
39257,0
26145,0
76960,0
69103,0
9156,0
82441,0
15270,0
30807,0
12445,0
50397,0
6215,0
56593,0
57361,1
88705,0
14404,0
63750,0
53721,0
57170,0
20823,0
88226,0
73873,0
15356,0
66463,0
43716,0
62533,0
87871,0
11,0
8210,1
82968,0
56793,0
66661,0
73253,1
20239,0
70520,0
86703,0
5630,0
46102,0
3141,0
79122,0
72167,0
78312,0
65906,0
72418,0
15,0
8701,0
5830,0
31823,0
78373,0
69358,0
44566,0
57686,0
56670,0
2179,1
53348,0
34331,0
67200,0
2979,0
10244,0
68613,0
23294,0
15085,0
52454,0
19202,0
3745,0
22329,0
63765,0
50067,0
57265,0
33425,0
58202,0
63830,0
15472,0
890,0
7282,0
44367,1
37362,0
81615,0
60124,0
5936,0
59982,0
74805,0
43627,0
38755,0
23811,1
84870,0
8974,1
16488,0
62803,0
7790,0
63395,0
54558,0
35090,0
73479,1
33635,0
57046,1
81446,0
35918,1
79708,0
68493,0
31788,0
8816,0
47077,0
79792,0
60319,0
84609,0
49015,0
12134,1
67482,0
37133,1
57577,0
60709,0
69484,0
43781,0
85679,0
71188,0
27214,0
82810,0
59333,0
19742,0
39651,0
65397,0
16668,0
11507,1
74008,0
28297,0
22191,0
35118,0
73149,0
29371,0
77089,0
48142,0
73040,0
26047,0
76035,0
34376,0
7281,0
48975,0
84485,0
77361,1
44802,0
68080,0
26051,1
63808,0
87485,0
70761,1
74342,0
85891,0
75569,0
87406,0
78659,0
34096,1
13682,0
68431,0
38782,0
75802,0
55699,0
61091,0
7255,0
75496,0
66395,1
87910,0
54275,0
74636,0
1496,0
51520,0
78227,0
28491,0
88306,0
83471,1
42981,0
80274,0
29902,0
18946,0
41629,0
65427,0
64370,0
45013,0
86582,1
59624,0
76272,0
86419,0
37931,0
51898,1
7415,0
49228,0
18423,0
17668,0
16235,1
11030,0
8395,0
42596,0
46476,0
26931,0
34922,0
42497,0
49894,0
52957,0
33813,0
29599,0
38935,0
57487,0
54458,0
30557,1
27274,1
18535,0
45038,0
37773,0
64752,0
4491,1
43216,0
24467,0
60679,1
49481,1
40803,0
41408,0
34687,0
12124,0
54924,0
26162,0
77867,0
59870,0
34898,0
11389,0
59277,1
47146,1
23826,0
59594,0
4427,1
31785,0
88163,1
56649,0
42650,0
42149,1
65319,1
5187,0
75452,0
57138,1
28465,0
7470,0
10127,0
22913,0
41041,0
71799,0
82010,0
25626,0
4353,0
38273,0
29096,1
33722,0
67718,0
83444,0
37256,0
62971,1
33994,0
27196,0
79678,1
68867,0
86497,0
86219,1
36558,0
67341,0
41665,1
2048,0
83484,0
73050,1
44530,1
49581,0
48004,1
373,0
60517,0
76914,0
87025,0
59759,0
55928,1
78107,0
17693,0
11224,0
33757,1
18528,0
79300,0
21837,0
8831,0
4591,0
3766,0
16541,0
51648,0
64223,0
33429,0
28642,1
45046,0
68398,0
57765,0
40059,0
38675,0
85406,0
24450,0
55853,1
66851,0
82649,0
10765,1
20786,0
40778,0
27392,0
24911,0
19618,1
23334,1
50339,0
39858,0
75449,1
69042,0
29162,0
77119,0
28428,0
73835,0
39382,0
25075,1
12484,0
74071,0
12560,0
28539,0
6325,0
67869,1
46880,0
77543,0
8490,0
10654,0
57350,0
12908,1
50546,0
68919,0
13455,0
31336,0
41353,0
25395,0
21576,0
37509,0
76866,0
8547,0
36438,1
25953,0
27677,0
62492,0
66574,0
16525,0
53274,0
31086,1
11764,0
71284,0
79198,0
39531,0
74748,1
40181,0
24265,0
51198,0
82371,0
77751,0
6188,0
30188,0
38954,0
62389,0
30076,1
80311,0
31772,1
34190,0
41468,0
84967,0
19185,1
67338,0
72276,0
18137,0
85873,0
34528,0
33935,0
24223,0
27571,0
56762,0
14388,1
77583,0
22229,0
27585,0
58390,1
19538,1
8260,0
49951,0
59082,0
69189,0
26541,1
20247,1
44454,0
9675,0
5860,0
51928,0
80342,0
23416,0
20357,1
59363,0
59235,0
56770,0
24117,1
86708,0
40149,0
64469,0
29867,0
21601,0
80906,0
82660,0
45980,1
36251,0
47983,0
36706,0
55414,0
46416,0
67727,0
10973,0
79648,0
19062,0
6336,0
72505,0
82384,0
27671,0
48357,0
77433,0
66563,0
17586,0
24768,0
354,0
58569,0
55065,0
41633,0
66920,0
11356,0
10659,0
39229,0
70931,0
9215,0
34447,0
16482,0
35400,0
67522,0
16438,0
87148,1
72528,0
75273,0
54698,0
12493,1
18765,1
27173,0
32362,0
70330,0
58339,0
48024,0
52048,1
12507,0
39977,0
63072,1
75495,0
46852,0
51572,1
49879,0
83042,0
24581,1
44813,0
48231,1
51950,0
82201,0
69456,0
53907,0
47369,0
86084,0
46099,0
36092,0
75509,0
68828,0
85524,1
29767,0
37279,0
68146,1
56294,0
45389,0
86014,0
37049,0
83832,0
57267,0
16676,0
19488,0
83436,0
6649,0
5521,0
16581,0
47771,0
32708,0
32930,0
58540,0
58414,0
76892,1
68281,0
15509,0
40542,0
11422,0
18676,0
39275,0
35935,0
58464,0
86766,0
6641,1
72019,0
67847,1
45060,0
50799,0
42611,0
81691,0
51767,0
2082,0
33593,0
45819,0
79508,0
52056,0
55354,0
12135,1
64652,0
840,1
34243,0
25877,0
41295,0
21314,1
27272,0
59152,0
38822,0
23398,0
88638,0
60900,0
62209,0
37813,0
31396,0
30156,0
67448,0
71936,0
47712,0
18206,0
3956,0
79080,0
68166,0
17396,0
6548,0
47295,1
38885,0
87073,0
59376,0
32068,0
22893,1
82378,0
30454,0
62238,0
25750,0
34338,0
52405,1
85010,0
78313,1
7225,0
15192,1
21929,0
4477,0
79399,1
87366,1
43773,0
55321,0
3997,0
45449,0
18186,1
49886,1
19936,1
33815,1
70592,0
51241,0
14706,0
53230,0
12090,0
71688,0
74724,0
48110,0
87600,0
57142,0
87810,0
16151,0
28130,0
44133,0
6327,1
60881,0
5664,0
24016,0
58591,0
69512,1
54789,1
57712,1
6208,0
34725,0
72714,0
44949,0
13892,0
27786,0
64993,0
56412,0
17119,0
50364,0
13820,0
66702,0
82676,1
81304,1
5617,0
41524,1
8907,0
22603,0
79350,0
51608,0
83827,0
37196,0
26568,0
9651,0
15497,0
61521,0
85470,1
60392,0
52766,0
62306,0
86974,1
63094,0
46258,0
55873,0
58437,0
23523,1
84583,0
69570,1
56760,1
58663,0
28610,0
41197,0
29196,0
916,1
28238,0
80980,0
24738,0
44400,0
54390,0
67549,1
73650,0
36627,0
26089,0
57899,0
900,0
56202,1
88365,0
34787,0
81942,0
4474,0
83453,0
77042,1
44391,0
19525,0
26733,0
30660,0
42231,1
58408,0
14549,1
10342,0
45778,0
44601,0
52808,0
23230,0
30050,1
3289,0
81555,1
72789,0
82611,0
52346,1
20846,0
64269,1
77684,0
14280,0
18345,0
39085,0
29622,0
69612,0
16926,0
62375,0
84576,0
10106,1
2164,0
26786,0
24997,0
64418,0
2412,1
59104,0
80215,0
15667,0
59642,0
17700,0
31422,0
87718,0
70001,0
1174,0
58119,0
27108,0
86911,0
736,1
69033,0
9779,0
875,0
30848,0
76281,0
33542,0
7098,0
43680,0
41504,0
40939,0
19765,1
63483,0
28288,0
85463,0
56727,0
71327,0
5975,0
3057,0
24990,0
59464,1
83795,0
74835,1
26128,0
62876,0
18802,0
70090,0
35526,0
16883,0
24814,0
64287,1
70944,0
74628,0
17717,0
53040,0
19636,0
50626,0
25161,0
50380,0
30325,0
35421,0
85767,1
55194,0
29128,0
46243,0
5615,0
50758,0
70401,1
27709,0
17725,1
40843,0
65502,0
51528,0
58932,1
34953,0
10893,0
70441,0
23153,0
66331,0
58449,0
40907,0
3087,0
10943,1
87050,0
60284,0
7962,0
25284,1
43599,0
74148,0
43521,0
74011,0
33275,0
40418,0
8270,0
42742,0
50701,0
6447,0
8016,0
83870,0
48756,0
31059,0
43618,0
40124,0
47648,0
82435,0
31461,0
53894,0
21249,1
62488,0
79125,0
34328,0
59798,0
27931,0
49553,0
25584,0
66155,0
58769,0
13397,0
21019,0
36207,0
75660,1
34284,0
52721,0
78375,0
42937,0
80790,0
69969,1
84544,0
23080,0
65158,0
69429,0
35037,0
1066,0
69213,0
14784,0
71600,0
34417,1
23774,0
86693,1
83482,0
84343,0
30934,0
81712,0
45524,0
1895,0
87085,0
46073,0
65313,1
82664,0
19615,0
4051,0
53167,0
27200,1
9168,0
19884,0
76786,0
50038,1
47806,0
41399,0
79455,0
65072,0
54638,1
61978,0
3538,0
2038,0
16467,0
79472,1
1104,0
65883,0
52141,1
21082,0
17664,0
56944,0
525,0
41763,0
62716,1
60567,1
28700,0
52,0
33506,0
12283,0
28214,0
69255,0
48499,0
59851,0
58351,0
22093,0
7927,0
67262,0
58608,0
46619,0
53360,0
42395,1
18298,0
5006,1
38229,0
60673,0
55958,1
15209,0
18538,0
71677,0
29039,0
38532,0
2051,0
85318,0
86960,0
64475,0
80035,0
15330,0
55113,0
85582,0
8152,1
37455,0
80899,0
20382,0
1931,0
30778,0
13919,0
34371,0
36679,0
25714,0
62359,0
52100,0
72771,0
62313,0
33714,0
45716,0
49267,0
55710,0
64100,0
16560,0
55885,0
57443,0
4525,1
18309,0
19667,0
83370,0
74709,0
42064,1
55923,0
21914,0
44075,1
63528,0
75939,0
76862,0
18026,0
80755,0
59122,0
19683,0
51239,0
58353,0
37762,0
47889,0
13756,0
11717,1
4106,0
59181,0
48887,0
45845,0
23259,0
19732,0
30763,0
70682,0
52049,0
20961,0
47272,0
62485,1
45423,0
20562,0
8693,0
32345,0
33413,1
37422,0
33179,0
29499,0
9815,0
85212,0
84547,0
47314,1
52250,0
13310,0
62429,0
87176,1
7737,0
497,0
22168,0
87252,0
64960,0
85951,0
46360,0
46937,0
37492,0
35817,0
22595,0
63041,0
15590,0
48821,0
65310,1
313,1
5215,1
62924,0
79513,0
32383,0
17110,0
51763,0
48573,0
52103,0
57758,0
36997,1
26287,0
34488,0
45464,1
52798,0
77536,0
87079,0
42586,1
15041,0
25710,0
4503,0
69860,0
80179,0
14972,1
6088,0
58080,0
71425,0
49744,0
77145,0
47382,0
43505,0
8550,0
78421,0
78307,0
65619,0
4217,0
53013,0
76126,0
16397,0
61008,0
10772,0
35357,0
31472,0
21615,0
43245,0
50243,0
35326,0
5874,1
46591,1
3285,0
5202,0
36048,0
78596,0
50238,0
32551,0
14387,0
41065,0
57817,0
29359,0
25637,1
68764,1
72250,1
32319,0
20838,1
28497,0
6690,0
36636,1
58041,0
59060,0
84132,0
83465,0
70869,0
60205,0
73503,0
62295,0
76804,1
7387,0
59180,0
53289,0
85981,0
13677,0
63385,0
37433,0
44549,0
25304,0
56870,0
48193,0
76285,0
43443,1
24503,1
6457,0
65546,0
63518,0
31695,0
80058,0
43274,0
24476,0
13791,0
82129,0
28371,1
82421,0
3023,0
10331,0
83031,0
88688,0
36555,0
46651,0
32244,0
48243,0
82848,0
79166,1
45591,0
86107,0
48809,0
68518,0
24702,0
51137,0
85786,0
38112,0
58,0
27381,0
17435,0
45484,0
8222,0
46248,0
86323,0
60874,0
74337,0
8624,0
2423,0
12379,1
59669,0
73283,0
35943,0
61173,0
83745,0
7345,0
49768,0
72723,0
19795,1
7974,0
32382,0
26387,0
48650,0
43557,0
48902,0
35516,0
46347,0
61333,0
88556,0
38110,0
85315,0
83358,0
2796,0
24826,0
45041,0
28615,0
28450,0
38677,0
82419,0
40934,0
38629,0
80190,0
78235,1
72744,1
7880,0
65841,0
37346,0
80518,0
69242,0
44744,0
73030,0
19306,0
42185,0
74962,0
36068,0
10239,0
58363,0
68601,0
27792,0
27523,0
62664,0
25256,1
46739,0
80782,1
20156,0
38097,1
62808,0
71292,0
43478,1
19124,0
17103,0
80813,0
32228,0
52696,0
6997,0
6302,0
3288,0
56586,0
77810,0
32835,0
51532,1
19395,1
7584,0
5331,0
16220,0
49600,0
25761,0
36896,0
85468,0
10085,0
25802,0
69105,0
74501,0
50627,0
69382,0
18930,0
15099,0
52073,0
37206,0
35364,1
22744,0
46113,0
68507,0
54478,0
72572,0
34686,0
47638,0
88639,0
49410,0
16793,0
4968,1
35271,0
61098,0
80513,1
16691,0
4939,0
42824,1
68954,1
35189,0
22319,0
81301,0
55445,0
1827,0
48586,0
49448,0
40415,0
40294,0
8723,0
40562,1
50043,0
32832,0
49389,1
33037,0
60235,0
